,invoice_id,customer,status,invoice_modified,invoice_created
324,inv_324,cc436cfc-ccf1-4f8b-a50c-bf9f80edb157,sent,day0,day0
325,inv_325,d1e1f3ae-8af4-405f-8016-d7dfcf3586c2,sent,day0,day0
326,inv_326,0a26a64b-73d3-47ee-a1d4-1eae02dcb9f3,sent,day0,day0
327,inv_327,1afddfb9-3fae-40bb-81d8-79b212bca861,sent,day0,day0
328,inv_328,abc86b17-6920-4959-ad4e-6763c1136366,sent,day0,day0
329,inv_329,fdb660e3-89ea-4c66-aeea-e2ddb85e0c57,sent,day0,day0
330,inv_330,18e93143-418a-4b7a-b7bc-484b1f688cd6,sent,day0,day0
331,inv_331,f5216c70-02c2-421e-b09d-410aef6c4646,sent,day0,day0
332,inv_332,016e790e-8aa4-44a9-ad9c-94874cf4bd38,sent,day0,day0
333,inv_333,c6541c57-5820-4d80-bb25-b5ddde8f0699,sent,day0,day0
334,inv_334,4b4dcba7-d797-4b68-929d-e88513063971,sent,day0,day0
335,inv_335,ab342de1-aedb-48d6-8b7f-293b4aa6a54d,sent,day0,day0
336,inv_336,73b2db42-8357-42a7-8715-b34d21a833d9,sent,day0,day0
337,inv_337,3d2c32ac-4f40-4c02-91d4-23ecd0eb537a,draft,day0,day0
338,inv_338,19b8f98b-49bd-450c-a797-dc818aed3e93,sent,day0,day0
339,inv_339,179c6a69-7aa0-401e-9532-99d18390b2e8,sent,day0,day0
340,inv_340,83e70ceb-3063-412c-9111-832b268c9ee6,sent,day0,day0
341,inv_341,4650666e-9a42-4776-8731-8cb077f1e536,sent,day0,day0
342,inv_342,823fa90a-291c-4877-b93f-c7ab2bd61280,sent,day0,day0
343,inv_343,aa7f8c47-7462-4b14-8010-23551418e4fe,sent,day0,day0
344,inv_344,f9179ea3-8dc1-40a8-9aaa-50cba90a5ba5,sent,day0,day0
345,inv_345,5fd64a0e-ac6a-4006-be08-cf4b99eb4f39,sent,day0,day0
346,inv_346,9a1ece57-eb6b-4b25-bf1f-dc18c4ebcc13,sent,day0,day0
347,inv_347,943e5dee-1edf-4541-ab81-106f27bc01ee,sent,day0,day0
348,inv_348,8b7ac3ab-8832-4c37-a91c-28944fd96ed9,sent,day0,day0
349,inv_349,b7192f03-74e0-4c02-a2c8-cdfc8621f2e6,draft,day0,day0
350,inv_350,db0a2570-1b54-4352-a037-08175af27ea3,sent,day0,day0
351,inv_351,0c88180a-68e1-4a66-bf62-c2675c62bc9c,sent,day0,day0
352,inv_352,1570f560-8d2b-4a9a-9398-5cc472bcdd96,sent,day0,day0
353,inv_353,78d79533-c634-45b0-8dbc-b97f55db3f88,draft,day0,day0
354,inv_354,07a29b22-f4ea-4755-8779-e67256012656,sent,day0,day0
355,inv_355,ad79087d-0437-466a-95eb-53813dbc8362,sent,day0,day0
356,inv_356,d8a6fcda-679c-45a1-a07b-c9e8ba864e2c,sent,day0,day0
357,inv_357,e92bfb5a-d124-4e50-ad7f-935ae643a405,sent,day0,day0
358,inv_358,39b5ac90-4cae-445c-b121-e82cefb27232,sent,day0,day0
359,inv_359,21ce2f30-a099-427c-9a03-95588232956d,draft,day0,day0
360,inv_360,22caa768-b1d8-46b2-b4ab-5d568f025574,draft,day0,day0
361,inv_361,fa97e1bb-69f2-46ca-bab8-25cd4fa024da,sent,day0,day0
362,inv_362,61120fcf-4ad1-444a-aac9-bcaa8c13cef3,sent,day0,day0
363,inv_363,6611c7f6-27cc-479a-a91a-1a2bc14790cc,sent,day0,day0
364,inv_364,ade4acb8-00d0-43df-8100-f9d16dc063be,sent,day0,day0
365,inv_365,337ecab5-c63b-417c-ba20-912ddc2968c5,sent,day0,day0
366,inv_366,d1f1d8b2-9b42-40a9-a210-dbe9868af5ae,sent,day0,day0
367,inv_367,31704864-ecfc-4d03-b56e-dc051689a707,sent,day0,day0
368,inv_368,f8f74dfb-09f8-4b66-bea7-21b1d589ec1f,sent,day0,day0
369,inv_369,b875a4f6-fc3a-441f-b736-4f833f1b3a49,sent,day0,day0
370,inv_370,501e0ec7-35fd-47dd-adec-4db591f03e83,sent,day0,day0
371,inv_371,549eb7a2-2438-4454-acfb-b8e16fc38e0b,sent,day0,day0
372,inv_372,41b10424-5aee-4f30-b3f6-052dd71e4e06,sent,day0,day0
373,inv_373,1dea7250-7d86-4fa1-b47b-96236670ab69,sent,day0,day0
374,inv_374,d1876407-be9c-4f12-ba7f-d47bf932d6b1,sent,day0,day0
375,inv_375,d1faa0e2-b807-41ed-8159-02f95bd88f9b,sent,day0,day0
376,inv_376,cc09a6af-f887-4435-988c-99dcb3cc2421,sent,day0,day0
377,inv_377,cfa354a5-da94-437f-abba-d6fa12e1cda6,sent,day0,day0
378,inv_378,9aa79caf-7b20-4b9c-b921-50484e5a0a6a,sent,day0,day0
379,inv_379,2f34586c-54c1-49b1-bbfd-fd0ecdc6d104,sent,day0,day0
380,inv_380,88ca32b8-10a3-4aee-8cb4-3633924712cf,sent,day0,day0
381,inv_381,b71b2c01-9f41-41d0-b337-10c26fabe57f,sent,day0,day0
382,inv_382,f0f21c3b-b3d8-468d-aaf7-6a1295452120,sent,day0,day0
383,inv_383,f57fd86f-df0b-47d5-9617-a188f6f7ae94,sent,day0,day0
384,inv_384,302824b7-7f64-4b54-b265-b76b464d2bbd,sent,day0,day0
385,inv_385,b275a36d-2b5b-437b-9730-6256680e076f,sent,day0,day0
386,inv_386,f518b723-a1e4-446f-8516-ecdef096649a,sent,day0,day0
387,inv_387,2eb8e96b-092d-4fed-a2ce-6ebda76c79a0,sent,day0,day0
388,inv_388,10228a60-53ef-4e71-8ce3-aaa678c05ba4,sent,day0,day0
389,inv_389,e8058e6f-e1f7-4d52-8161-657a9501b16d,sent,day0,day0
390,inv_390,e6cc64fc-9a62-4e3e-b2a5-a8e05d414c7a,sent,day0,day0
391,inv_391,91ce9eb8-3ef3-458e-a000-23f2879d0731,sent,day0,day0
392,inv_392,6212e511-1c2b-49b5-8f8a-f66496b76b2f,sent,day0,day0
393,inv_393,cc3e3ed6-15f1-4523-8881-6c302a8bf8d1,draft,day0,day0
394,inv_394,9d98b82c-7e08-4a83-ac76-8f927659fbfa,sent,day0,day0
395,inv_395,fbffa56c-df4a-4330-86bf-3c9b2c2df73a,sent,day0,day0
396,inv_396,a68a0250-156e-43f2-b828-58eed082e4dc,sent,day0,day0
397,inv_397,a367500b-10b9-4f9d-ba7d-a091fea024f5,draft,day0,day0
398,inv_398,6792c496-f39c-454e-9dc2-1651376c7298,draft,day0,day0
399,inv_399,d05d4d5e-b2ac-4b24-a7f8-3a86a5d3d9cc,sent,day0,day0
400,inv_400,b514dc2d-a733-432d-9dc1-00a6419832a7,sent,day0,day0
401,inv_401,9d605a79-258e-4b62-b0b3-20061f55699b,sent,day0,day0
402,inv_402,5ce8dc2a-3af3-4294-b096-b889fbaf4f53,sent,day0,day0
403,inv_403,ba3fca37-7b4e-4a05-97d2-3b288f723e4b,sent,day0,day0
404,inv_404,45b4254a-f403-4b02-8013-c8bdd45c06ef,sent,day0,day0
405,inv_405,eadc1b02-2978-4b6d-b929-39e3584a6da3,sent,day0,day0
406,inv_406,601b8229-2ed2-4391-9a29-30f656304103,sent,day0,day0
407,inv_407,ed240c2c-ed62-4a67-b9e6-e30a7075b86b,sent,day0,day0
408,inv_408,c06cf7b6-99d5-4c50-aa69-df7ec6383cb9,sent,day0,day0
409,inv_409,bf437e47-585b-460c-9337-23b99a627730,sent,day0,day0
410,inv_410,b61757b8-83d0-4c4c-96f1-c3cac496cc1c,sent,day0,day0
411,inv_411,bc394414-78ab-4bc4-a6c4-207c7ea5d326,sent,day0,day0
412,inv_412,902fb5ca-a3d0-4369-b4e2-a072989e9e10,sent,day0,day0
413,inv_413,8555131e-9681-40f5-8cba-79f5ae75da4c,sent,day0,day0
414,inv_414,2f9b76e0-fcea-4fac-bff0-2b7f66d7f577,sent,day0,day0
415,inv_415,09675df1-1b7f-40f0-afe5-0920fd90430f,sent,day0,day0
416,inv_416,caf85303-0fb8-4d12-8939-629a0e7ef5a4,sent,day0,day0
417,inv_417,ae2e1d94-243d-485e-bedc-2f737ee206f5,sent,day0,day0
418,inv_418,b3fab596-f221-4cfd-b97a-a86e03163ae3,sent,day0,day0
419,inv_419,0d105d0e-336d-43c9-af48-d4e7d6d8bd31,sent,day0,day0
420,inv_420,f83d3ada-00d3-4631-afeb-fbf3777d4ffa,sent,day0,day0
421,inv_421,35e25851-d276-4418-bc09-6c7616c3d9aa,sent,day0,day0
422,inv_422,53f62a7f-c2d7-4c06-89ca-51834a4fe479,sent,day0,day0
423,inv_423,cf6be7fb-8c5c-4bdc-9ff8-6b7656056c78,sent,day0,day0
424,inv_424,f78cddd3-df4e-48f1-9b30-b0963c6038f3,sent,day0,day0
425,inv_425,a560e979-f9cd-433b-85ce-7d4b82ba37a2,sent,day0,day0
426,inv_426,c0a42d2f-2204-469a-8b3f-534dfba5dd6e,sent,day0,day0
427,inv_427,4bcbdd3d-53a3-4dc9-b78d-48b66bf9d607,sent,day0,day0
428,inv_428,1f3a037c-a6b2-4479-8740-ed50685c1ae6,sent,day0,day0
429,inv_429,3d7ccd5a-f57a-4ead-a326-5b16cbdb8156,draft,day0,day0
430,inv_430,415cbb78-730a-4adc-88a4-997a302e5f7a,sent,day0,day0
431,inv_431,b73a5ae1-3604-4e92-8bb8-da2a1be25b9a,sent,day0,day0
432,inv_432,5ec11e93-4dd4-407a-b70f-302b99e92257,sent,day0,day0
433,inv_433,0ed0ebb4-9c6e-4e85-8b0b-b44fabc65e15,sent,day0,day0
434,inv_434,139e1236-3edd-41fc-ae4c-154d98e790b7,sent,day0,day0
435,inv_435,9e4b53cb-2c72-4411-8032-6eb20b8183a8,sent,day0,day0
436,inv_436,9ebd57f4-abff-4296-a2e8-728a241bf47c,draft,day0,day0
437,inv_437,a81b0208-5137-4032-b758-a7889b9c12cd,sent,day0,day0
438,inv_438,c75a908f-68d6-4d41-83dc-cc46aecf476d,sent,day0,day0
439,inv_439,306f003a-f747-4630-841f-ee74734e5b36,sent,day0,day0
440,inv_440,71da5ada-ea44-481b-9463-2277f1b2560d,sent,day0,day0
441,inv_441,44ef2efb-c1bc-4ec1-aae3-d61e7d27b1d7,sent,day0,day0
442,inv_442,ab47baf8-e211-4708-bb71-7e92b6c394a4,sent,day0,day0
443,inv_443,cc8ad634-5091-47c5-8edf-8903930a9576,sent,day0,day0
444,inv_444,f4913f07-744b-4ae6-a198-f7e72abee2d1,draft,day0,day0
445,inv_445,d778fbed-bb09-46e4-bdf2-1b259efa4615,draft,day0,day0
446,inv_446,0899d07b-ea02-4325-88d1-b671b301bd0e,sent,day0,day0
447,inv_447,c463d484-fd2c-4649-ac3b-3db8ce4399e3,sent,day0,day0
448,inv_448,71aee48f-8546-42b7-b17e-963200395d84,sent,day0,day0
449,inv_449,7c06d42f-3ff6-4326-a987-4c733cc98fe7,sent,day0,day0
450,inv_450,ac3ca1b0-411f-44cf-a3e5-e62758b356af,sent,day0,day0
451,inv_451,e3109674-e48a-44aa-9fa5-041d5360cf9b,sent,day0,day0
452,inv_452,e999ef1c-42dc-4adc-ae51-ff8a8b6f1e64,sent,day0,day0
453,inv_453,789c4c72-cfc7-43fd-a25b-5cebc4ab3e53,sent,day0,day0
454,inv_454,31e278f8-3403-47d5-bc04-02091b910d10,sent,day0,day0
455,inv_455,00852faf-1985-4cdc-91db-68310645fd18,sent,day0,day0
456,inv_456,cd7b298f-0595-40a7-bf43-4fea27ffef25,sent,day0,day0
457,inv_457,baccb8fc-aded-46eb-ad6a-ea8d07455bd6,sent,day0,day0
458,inv_458,41880f13-00db-4811-8135-5754d1d2460a,sent,day0,day0
459,inv_459,1be78d15-bbd3-4e53-9f2c-1558e2423263,sent,day0,day0
460,inv_460,6af58cf2-2da1-417a-be58-63bcc7e13da8,sent,day0,day0
461,inv_461,3d574c86-f469-45f3-bd4f-9e7a1ced90ce,draft,day0,day0
462,inv_462,42e74d15-4668-40c8-a445-db759a6a09d9,sent,day0,day0
463,inv_463,9e09f020-45c0-4006-aec3-d755b8e4d18e,sent,day0,day0
464,inv_464,0b6d6fba-4008-4b5a-976b-3d316cf8ee7b,sent,day0,day0
465,inv_465,aabfa6ff-c3c8-4e2c-8f6f-01b71927b67f,sent,day0,day0
466,inv_466,7b264ac6-d721-40ec-a0f4-baa7885cc146,sent,day0,day0
467,inv_467,938b5697-9df6-4ef6-b209-e0745fc68692,sent,day0,day0
468,inv_468,dca7e2ba-6344-4872-bf2b-dfcc3797a4d2,draft,day0,day0
469,inv_469,31a5313a-16d0-4a79-aec8-4c5dc35511f5,sent,day0,day0
470,inv_470,064a9114-0a04-47a7-a064-88f87d67dd73,sent,day0,day0
471,inv_471,ec119aac-3cd5-4b4a-836c-d185c097f6b7,sent,day0,day0
472,inv_472,ad9e1a28-2dec-4ecd-92c3-d9d80cfb715f,draft,day0,day0
473,inv_473,c225abd4-de14-4877-8993-61305ad4b07d,sent,day0,day0
474,inv_474,941ccc57-bf63-4005-b5c3-3db00e726ce7,draft,day0,day0
475,inv_475,2492a6ef-3cdf-49df-b929-8b7c2ae3edfe,sent,day0,day0
476,inv_476,7d5f9a50-0186-41f9-a7a2-6886833e66dc,draft,day0,day0
477,inv_477,4804b9c9-e474-4208-913b-5d9be24e3194,sent,day0,day0
478,inv_478,d779b3b3-59ca-43be-aec3-4d43171a4604,draft,day0,day0
479,inv_479,ce7df00b-f0f2-485a-a8c2-00500cbeb1f6,sent,day0,day0
480,inv_480,7c6fdf08-dc1f-49ff-9b53-0fe954eea70f,sent,day0,day0
481,inv_481,2939e8aa-1519-401b-afa8-4a180a514d8d,sent,day0,day0
482,inv_482,d6b718cf-0a63-4e86-9310-41f49f35fbfb,sent,day0,day0
483,inv_483,be2df8b4-0ce9-469f-a73e-ca8182b0eb0f,sent,day0,day0
484,inv_484,6fe3b37f-7a9c-4a0a-b371-20ea2025a065,sent,day0,day0
485,inv_485,ef94be0e-e4e1-46c7-98a2-a280b174d1e7,draft,day0,day0
486,inv_486,0facccd8-9e7a-4df3-a7c6-da91f126514f,sent,day0,day0
487,inv_487,ce04d702-a0b2-4b8b-872e-3fcd4ef904dd,sent,day0,day0
488,inv_488,6a47e522-774c-4f8a-a469-2939aec4861e,sent,day0,day0
489,inv_489,b7a8a7e6-6a42-4c89-93bc-1ee5f54b2055,sent,day0,day0
490,inv_490,bac7b774-29ab-4f7b-ace1-33f651ce2283,sent,day0,day0
491,inv_491,45bb35b2-5ac7-4ace-8de3-6c2581f6b713,sent,day0,day0
492,inv_492,24792303-c2ba-40f3-998f-e488aae68f88,sent,day0,day0
493,inv_493,f6838b1b-494e-4ccb-97fd-dc95e3e80508,sent,day0,day0
494,inv_494,74e6a344-fa79-44ad-94b7-08275a54a7af,sent,day0,day0
495,inv_495,8fafc134-7688-4f41-b075-569b35edb2fd,sent,day0,day0
496,inv_496,05a0f196-0985-491c-9732-f4037e9c3fcd,sent,day0,day0
497,inv_497,06f4fa23-fe31-4789-9f1c-78098220dae2,sent,day0,day0
498,inv_498,860c1444-7e39-4dbb-8b39-aa369295f267,draft,day0,day0
499,inv_499,260b38a4-176c-4593-a172-7310d91914c3,sent,day0,day0
500,inv_500,4558f8d4-8fbc-4b23-a8b2-da25e9d10ba8,sent,day0,day0
501,inv_501,13d5caf6-0a97-4263-82cf-db2913462993,sent,day0,day0
502,inv_502,0bdfde3a-ac84-4079-bff6-d9fd592d992b,sent,day0,day0
503,inv_503,ea780011-ed00-46f1-be9c-79e22d1bc4a8,draft,day0,day0
504,inv_504,93983748-ba7f-46c3-9209-3994d243b406,sent,day0,day0
505,inv_505,d20e22d5-ff9c-440b-a397-f400f5076b77,sent,day0,day0
506,inv_506,f5cb0998-bfd9-4578-82f5-d75fcbf4ced6,sent,day0,day0
507,inv_507,24e82c4b-4027-4d8d-a1d0-bf7c5c027e4a,sent,day0,day0
508,inv_508,8bdbac77-0e61-47fd-9bf5-488541231e65,sent,day0,day0
509,inv_509,74b406d6-1855-4ca2-a9b4-cea086c80a28,sent,day0,day0
510,inv_510,8d2f72c3-77f3-4a19-980d-5f3c2ab5dcdd,sent,day0,day0
511,inv_511,cb97960d-2d33-42b8-8775-e3abce172556,sent,day0,day0
512,inv_512,b4bb56b2-8694-455f-8423-9285eb496bfb,sent,day0,day0
513,inv_513,ae99d817-4782-435b-8b59-384fdd07687c,sent,day0,day0
514,inv_514,76ee1823-1254-4c28-a067-36ed681ebb73,sent,day0,day0
515,inv_515,6b42725c-b62a-43db-8e0d-38347b8bd796,sent,day0,day0
516,inv_516,6b3e7160-1563-4b17-816c-2a43ff9d46e0,sent,day0,day0
517,inv_517,63fecc7c-24ab-43d3-8ec1-59772253d922,sent,day0,day0
518,inv_518,08d9d195-0b6c-4376-84b8-7b9f7fe76849,sent,day0,day0
519,inv_519,d0d2bc88-2f88-44e7-bc7a-6b7b86f5c03e,draft,day0,day0
520,inv_520,2acf17d6-36e1-4180-b2c9-c83260be8256,sent,day0,day0
521,inv_521,0594445c-0deb-4f30-9a0e-41a75ea560c5,sent,day0,day0
522,inv_522,84304b07-0201-4475-ae52-f8cb1d9f6cd8,sent,day0,day0
523,inv_523,ac206c5d-b7c1-4bfc-8f3e-3934522f83c6,draft,day0,day0
524,inv_524,d7754c50-66cd-49f7-b66e-2fb7233d563a,sent,day0,day0
525,inv_525,75193a91-9b88-4ae4-8d6c-7c140b2d1d95,sent,day0,day0
526,inv_526,76cdd07c-4b97-4b5e-aac8-a54a1a757a12,sent,day0,day0
527,inv_527,4c744832-5620-4519-9d3d-fe3cb145ae6d,sent,day0,day0
528,inv_528,e10d59ed-4364-46d7-83a9-f3f0f13f578d,draft,day0,day0
529,inv_529,1ab4bfa4-2ceb-4dad-acf9-8e2abd7e0fe9,sent,day0,day0
530,inv_530,d2b69ef1-8173-4d99-8404-8f82aed72fd2,sent,day0,day0
531,inv_531,0c1be3fb-00df-427b-b8d8-077755ac050b,sent,day0,day0
532,inv_532,d21edc62-7809-404c-b4c2-57d32cd9cf83,sent,day0,day0
533,inv_533,cc647261-9407-4ab3-a23a-522677e19b33,sent,day0,day0
534,inv_534,1278cc14-71c6-437e-93c0-6981645059ba,sent,day0,day0
535,inv_535,7cfaaa8b-69fe-4181-bc21-987a8af8c3b3,sent,day0,day0
536,inv_536,59721144-0729-42d0-b837-36fc8f06fc6f,sent,day0,day0
537,inv_537,9130aec5-837d-49e1-9b4d-89e3b30c0e35,draft,day0,day0
538,inv_538,4399b751-e247-4abe-8ffe-77a8b073f463,sent,day0,day0
539,inv_539,5f5acbbd-4ba0-4c57-9ee5-0a37c051a566,sent,day0,day0
540,inv_540,b61548ce-a4df-4a3c-98bd-ebe092f75ea7,sent,day0,day0
541,inv_541,e0cb78b0-28db-4807-9fbb-38d907bb25cc,sent,day0,day0
542,inv_542,8f977f6b-be89-4e00-9971-038e4a4323e2,sent,day0,day0
543,inv_543,207b602a-aa24-4f59-8376-c0028b0a0f6b,draft,day0,day0
544,inv_544,6ec4dc5f-b54f-46c5-bcc7-dfa23246c6e2,sent,day0,day0
545,inv_545,50c549e2-1d74-48f0-8d02-c1bb1d99f776,sent,day0,day0
546,inv_546,e02eabbf-19a6-493f-912e-2832042c4127,sent,day0,day0
547,inv_547,8e7c249b-15e0-4be2-95da-69ce19d31fae,sent,day0,day0
548,inv_548,0937e27f-9f7d-4cc1-8410-c0b8410a8a81,sent,day0,day0
549,inv_549,c1a8fdda-947c-43a3-9140-60c3249844db,sent,day0,day0
550,inv_550,138e1fcc-286e-4d51-92f9-e31af40b97d0,sent,day0,day0
551,inv_551,575c3ea9-fb25-4e97-9a64-fa3d9bec9400,sent,day0,day0
552,inv_552,1f0073b6-1707-4efc-8f61-26ec8393be29,sent,day0,day0
553,inv_553,a89a46e0-9cfb-46a4-b6af-b845c2ee1e1f,sent,day0,day0
554,inv_554,bba599df-d752-4f9b-9d36-1dd50c4a4c76,sent,day0,day0
555,inv_555,881603d1-f587-4596-8f78-93b6ddbb3f7f,sent,day0,day0
556,inv_556,4bf00d3b-d82c-40e2-a946-c1671a3da3de,sent,day0,day0
557,inv_557,600fcb16-4986-45df-8f11-3d5a829fedf6,sent,day0,day0
558,inv_558,5380b961-2d11-4ddd-8e35-f1e2553b7640,sent,day0,day0
559,inv_559,ae25899d-84a9-452b-9633-42fbe7f1eabd,sent,day0,day0
560,inv_560,55167d92-1ef4-4e68-914e-24531938bd6c,sent,day0,day0
561,inv_561,dd280abc-07ad-48a1-855c-ac08cc750bc0,sent,day0,day0
562,inv_562,3e8645b0-bd28-4b72-8714-31efc371c38c,sent,day0,day0
563,inv_563,67f271ca-e98c-4efa-a6f0-abb554086fd8,sent,day0,day0
564,inv_564,ac042c9b-ca1d-4a7c-9268-46c9034d671c,sent,day0,day0
565,inv_565,2883a24a-2ec1-4bf1-877f-2bf6bd190f10,sent,day0,day0
566,inv_566,16255fe8-1b62-4f15-9533-3f966251ddba,sent,day0,day0
567,inv_567,03cd2694-d644-4be4-a39f-4dc23ed74b65,draft,day0,day0
568,inv_568,7faa434e-25b9-4910-a7a9-dce9945a906b,sent,day0,day0
569,inv_569,ae96da31-13a9-43aa-8c7a-4e4f8aed3e9f,sent,day0,day0
570,inv_570,150a1665-1243-419f-816c-cd69a4aa8a4e,sent,day0,day0
571,inv_571,6955fcca-5b27-47bf-9773-a3686ee2fa01,sent,day0,day0
572,inv_572,1733c155-dc67-4d72-81f9-d496bcf24ee5,sent,day0,day0
573,inv_573,f9e22117-e714-41a4-aecc-d9746e353aaf,sent,day0,day0
574,inv_574,6e446503-5699-4a7f-9ea1-f682cc78583e,sent,day0,day0
575,inv_575,2afcfce2-c327-4445-9c4c-c28230a6055e,sent,day0,day0
576,inv_576,1c68d6ed-8e5a-405c-9af8-c2d203161ed1,sent,day0,day0
577,inv_577,331742b7-e5aa-4a66-ac26-461d750be8ed,sent,day0,day0
578,inv_578,15b1639a-0149-4d80-baca-d766521f3955,sent,day0,day0
579,inv_579,3d8af3fd-36d6-44da-ac7b-c4268ca17701,sent,day0,day0
580,inv_580,60f60488-f3e2-4646-a36f-0677a37ce4e7,sent,day0,day0
581,inv_581,76e88e1d-b103-4b05-96e9-a6d488ab002c,sent,day0,day0
582,inv_582,b30fa77d-b8e9-4656-a49c-f180eb15fe58,sent,day0,day0
583,inv_583,2c2690f5-05b6-4c5f-8052-6ce7978d4555,sent,day0,day0
584,inv_584,fca54466-587e-432a-8a64-48c6b5c93248,sent,day0,day0
585,inv_585,4b3fb040-224b-44c5-bf2c-393066ad354a,sent,day0,day0
586,inv_586,d4e63842-d0fb-4b0a-9d5e-e2bcd9300321,sent,day0,day0
587,inv_587,6024b982-5c4e-4055-8488-3e9d1c7393ba,sent,day0,day0
588,inv_588,6b0ff8db-dd18-4822-926f-8619997060df,sent,day0,day0
589,inv_589,2ad01e38-d3df-4a2d-901b-fc5fb608d7c8,sent,day0,day0
590,inv_590,fe13e026-6f60-44f1-98e0-cd799bc813d1,sent,day0,day0
591,inv_591,a82003be-638a-4345-97b2-399d1b2600f3,sent,day0,day0
592,inv_592,4d07c1e4-2939-4a9c-80c3-a5972192509f,sent,day0,day0
593,inv_593,f16fe799-289e-4172-a5e1-8bc3de231f15,sent,day0,day0
594,inv_594,c5002d2c-8d31-4968-ab15-628c5f0c4a64,sent,day0,day0
595,inv_595,db5b2790-0752-4397-8223-f922cf728170,sent,day0,day0
596,inv_596,8f000523-c94d-4d6c-9cb3-cb5d99b5099e,draft,day0,day0
597,inv_597,d43cb735-5722-441e-bbc6-8871c421163b,sent,day0,day0
598,inv_598,6901e33c-e083-4b62-b7dd-a0ffb91d20c8,sent,day0,day0
599,inv_599,466e86bd-5912-4cb7-a5ac-820c7318ad51,sent,day0,day0
600,inv_600,bf23af3a-3eb1-43e5-86d7-24742bf52674,sent,day0,day0
601,inv_601,aa21ba9a-1f48-49c4-bc25-5387cf5bceab,sent,day0,day0
602,inv_602,e743a51c-d951-4c8b-b1e6-a4e29bb55509,sent,day0,day0
603,inv_603,3a756c78-4cd7-4773-a112-f60c378e2cdc,sent,day0,day0
604,inv_604,69d4004d-45c3-4ebb-8689-61b31d02f89d,draft,day0,day0
605,inv_605,9f5228dc-9fa6-458b-8d2e-f2c787ecb3fe,sent,day0,day0
606,inv_606,052e62c7-2e25-414b-a2f3-49159f35ca47,sent,day0,day0
607,inv_607,17ed0217-0e92-46a5-8764-d7dea8f3a11e,sent,day0,day0
608,inv_608,69d09926-37a8-4d0e-a4e0-719f2976dfa5,sent,day0,day0
609,inv_609,949d4b4c-7eb7-4c92-ab72-b40a20119d3b,sent,day0,day0
610,inv_610,abaabba5-ec82-4a63-a493-af104483d821,sent,day0,day0
611,inv_611,ba925cbd-6ca8-4fdd-a39d-bc06a3561dd9,sent,day0,day0
612,inv_612,608283df-c6a2-4ffa-abb4-462a88241d84,sent,day0,day0
613,inv_613,55e3a51e-de11-43f4-ac03-40bbfed8f157,sent,day0,day0
614,inv_614,6fb447b4-130c-44e7-8561-6f9d6bfd74f5,sent,day0,day0
615,inv_615,19df01a6-43f8-4a14-8f20-ddbe0640ca8c,draft,day0,day0
616,inv_616,3423db7e-6572-4b95-93b2-0d8102ae80c0,sent,day0,day0
617,inv_617,5e2153a6-cb85-4721-bc5c-dc62efd6a177,sent,day0,day0
618,inv_618,077d612a-1c81-4fff-aa03-9457435631bd,sent,day0,day0
619,inv_619,ce3900b5-9f71-45f0-bfd3-057861278598,draft,day0,day0
620,inv_620,248ec7d5-b9b8-4760-9a0a-b28aa9f2f5dd,sent,day0,day0
621,inv_621,ac5c81e8-15b8-404d-a052-42f902bfa694,sent,day0,day0
622,inv_622,93778b95-5696-4aa1-a2a7-6995bafbc751,sent,day0,day0
623,inv_623,fe2f697f-6eb9-4610-92a1-6d0c0b5ba8c6,sent,day0,day0
624,inv_624,0e2519a4-cb1a-4684-9db4-945bab6ac08c,sent,day0,day0
625,inv_625,87a769fa-f849-4777-ac0a-2a02d0a5e196,sent,day0,day0
626,inv_626,80f3d153-89dd-4c12-84d2-4b7614d8253b,draft,day0,day0
627,inv_627,76122204-f026-4e65-a190-58962a616de3,draft,day0,day0
628,inv_628,653b8dd0-75ed-4b8e-b83a-1508df212053,draft,day0,day0
629,inv_629,01822c3b-09a1-47e9-99b2-7329e61207c1,sent,day0,day0
630,inv_630,738825e8-606f-439b-b1a8-6c940183cb36,sent,day0,day0
631,inv_631,4e9cbe0c-0ef8-43cd-9a76-ae490e60787a,sent,day0,day0
632,inv_632,a029ad17-8b94-484b-a954-2011cda4f953,sent,day0,day0
633,inv_633,a90c9ce0-d6e1-4e24-a331-ac17a0f10c0b,sent,day0,day0
634,inv_634,68e9e70b-17b5-4783-a443-df5c8733dba9,sent,day0,day0
635,inv_635,3a125d9e-cfa9-4ae5-a042-1f13d527bf75,draft,day0,day0
636,inv_636,8d985a39-5e41-42da-bc47-918ac1821998,sent,day0,day0
637,inv_637,ddce8d17-a9b9-4431-a65b-b4a37530a75c,sent,day0,day0
638,inv_638,3cafb569-8c1d-4251-8e88-4942eba2d250,draft,day0,day0
639,inv_639,41aeb0e7-e5f4-4ce4-b139-66ea7f2caddd,sent,day0,day0
640,inv_640,d2bee15c-0e06-4cfc-bbe4-26b41211be89,sent,day0,day0
641,inv_641,5a83cb8c-248a-4321-ae95-52b71bbc155e,draft,day0,day0
642,inv_642,cf0bdf57-c002-4a29-8572-ba5e48c9951e,sent,day0,day0
643,inv_643,6a61b821-3529-412a-b1ca-1ce28da2ab59,sent,day0,day0
644,inv_644,f9825742-d4f8-464b-a86a-46f84514c358,sent,day0,day0
645,inv_645,35a17caf-640a-4e29-86f2-f52791d5939e,sent,day0,day0
